City,Region,Country,Latitude,Longitude,TimeZone,LocalTimeEpoch,LocalTime,LastUpdatedEpoch,LastUpdated,Temperature_C,Temperature_F,IsDay,ConditionText,ConditionIcon,WindMPH,WindKPH,WindDegree,WindDir,PressureMB,PressureIn,PrecipMM,PrecipIn,Humidity,Cloud,FeelsLike_C,FeelsLike_F,VisibilityKM,VisibilityMiles,UV,GustMPH,GustKPH
Chaigoubu,Hebei,China,40.67,114.41,Asia/Shanghai,1699737592,2023-11-12 5:19,1699737300,2023-11-12 05:15,-7.6,18.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,319,NW,1040.0,30.72,0.0,0.0,38,3,-13.7,7.3,10.0,6.0,1.0,14.4,23.1
Changanacheri,Kerala,India,9.47,76.55,Asia/Kolkata,1699737592,2023-11-12 2:49,1699737300,2023-11-12 02:45,23.9,75.1,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,2.2,3.6,32,NNE,1012.0,29.87,0.0,0.0,96,35,26.6,79.8,2.0,1.0,1.0,2.7,4.4
Changbang,,North Korea,38.35,125.58,Asia/Pyongyang,1699737593,2023-11-12 6:19,1699737300,2023-11-12 06:15,-2.1,28.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,347,NNW,1029.0,30.39,0.0,0.0,63,0,-4.7,23.6,10.0,6.0,1.0,6.6,10.6
Changchong,Hubei,China,30.7,115.65,Asia/Shanghai,1699737593,2023-11-12 5:19,1699737300,2023-11-12 05:15,5.9,42.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,7.4,11.9,22,NNE,1032.0,30.48,0.01,0.0,84,100,3.4,38.1,10.0,6.0,1.0,12.9,20.8
Changchun,Jilin,China,43.88,125.32,Asia/Shanghai,1699737592,2023-11-12 5:19,1699737300,2023-11-12 05:15,-13.0,8.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,210,SSW,1031.0,30.45,0.0,0.0,78,0,-17.8,-0.0,10.0,6.0,1.0,9.9,15.9
Changchunpu,Jilin,China,43.73,125.29,Asia/Shanghai,1699737592,2023-11-12 5:19,1699737300,2023-11-12 05:15,-13.0,8.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,210,SSW,1031.0,30.45,0.0,0.0,78,0,-17.8,-0.0,10.0,6.0,1.0,9.9,15.9
Changde,Hunan,China,29.03,111.68,Asia/Shanghai,1699737592,2023-11-12 5:19,1699737300,2023-11-12 05:15,6.2,43.1,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,8.7,14.0,9,N,1035.0,30.55,0.0,0.0,84,100,3.3,38.0,10.0,6.0,1.0,12.4,19.9
Changji,Xinjiang,China,44.02,87.32,Asia/Shanghai,1699737592,2023-11-12 5:19,1699737300,2023-11-12 05:15,0.0,32.0,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,2.2,3.6,63,ENE,1031.0,30.45,0.0,0.0,100,60,-2.5,27.6,0.2,0.0,1.0,6.7,10.8
Changling,Jiangxi,China,25.24,115.81,Asia/Shanghai,1699737593,2023-11-12 5:19,1699737300,2023-11-12 05:15,14.9,58.9,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,5.4,8.6,357,N,1024.0,30.23,0.01,0.0,91,100,14.7,58.5,10.0,6.0,1.0,6.2,9.9
Changping,Beijing,China,40.22,116.22,Asia/Shanghai,1699737550,2023-11-12 5:19,1699737300,2023-11-12 05:15,1.0,33.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,16.1,25.9,320,NW,1036.0,30.59,0.0,0.0,25,0,-2.6,27.2,10.0,6.0,1.0,11.0,17.7
Changsha,Hunan,China,28.18,113.11,Asia/Shanghai,1699737593,2023-11-12 5:19,1699737300,2023-11-12 05:15,7.0,44.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,16.1,25.9,350,N,1032.0,30.47,0.09,0.0,93,100,4.0,39.2,9.0,5.0,1.0,13.8,22.2
Changsha,Hunan,China,28.18,113.11,Asia/Shanghai,1699737593,2023-11-12 5:19,1699737300,2023-11-12 05:15,7.0,44.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,16.1,25.9,350,N,1032.0,30.47,0.09,0.0,93,100,4.0,39.2,9.0,5.0,1.0,13.8,22.2
Changshu,Jiangxi,China,28.08,115.52,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,11.6,52.8,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.7,14.0,27,NNE,1029.0,30.38,0.02,0.0,87,100,10.0,49.9,10.0,6.0,1.0,12.2,19.6
Changting,Fujian,China,27.13,119.63,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,11.5,52.8,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.4,5.4,17,NNE,1025.0,30.28,0.02,0.0,97,100,11.4,52.5,0.0,0.0,1.0,4.4,7.1
Changzhi,Guangdong,China,24.62,116.64,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,15.1,59.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,2.2,3.6,343,NNW,1022.0,30.17,0.14,0.01,93,100,15.1,59.1,10.0,6.0,1.0,3.5,5.7
Changzhou,Jiangsu,China,31.78,119.97,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,8.7,47.6,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,11.4,18.4,353,N,1032.0,30.47,0.24,0.01,83,100,5.9,42.6,2.0,1.0,1.0,15.2,24.4
Chankou,Anhui,China,32.9,116.35,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,3.4,38.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.5,10.4,346,NNW,1035.0,30.57,0.0,0.0,79,5,0.6,33.1,10.0,6.0,1.0,10.6,17.1
Chaona,Gansu,China,35.09,107.22,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,-0.3,31.4,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,3.1,5.0,352,N,1040.0,30.72,0.0,0.0,54,82,-2.0,28.4,10.0,6.0,1.0,4.3,7.0
Chaoshan,Zhejiang,China,27.75,119.79,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,11.5,52.8,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.4,5.4,17,NNE,1025.0,30.28,0.02,0.0,97,100,11.4,52.5,0.0,0.0,1.0,4.4,7.1
Chaoyang,Liaoning,China,41.57,120.46,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,-7.1,19.2,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,3.6,5.8,308,NW,1035.0,30.57,0.0,0.0,64,86,-10.1,13.9,10.0,6.0,1.0,6.4,10.2
Chaozhou,Guangdong,China,23.67,116.64,Asia/Shanghai,1699737594,2023-11-12 5:19,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.3,6.8,350,N,1020.0,30.12,0.02,0.0,83,75,21.0,69.8,10.0,6.0,1.0,3.6,5.8
Chengde,Hebei,China,40.77,118.17,Asia/Shanghai,1699737595,2023-11-12 5:19,1699737300,2023-11-12 05:15,-6.2,20.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,324,NW,1037.0,30.61,0.0,0.0,45,9,-9.6,14.8,10.0,6.0,1.0,5.9,9.5
Chengdu,Sichuan,China,30.67,104.07,Asia/Shanghai,1699737596,2023-11-12 5:19,1699737300,2023-11-12 05:15,11.0,51.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,13.6,22.0,30,NNE,1027.0,30.33,0.83,0.03,82,50,9.1,48.4,10.0,6.0,1.0,12.3,19.8
Chengguan,Hebei,China,36.7,114.72,Asia/Shanghai,1699737595,2023-11-12 5:19,1699737300,2023-11-12 05:15,1.9,35.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,196,SSW,1036.0,30.6,0.0,0.0,69,0,1.9,35.5,10.0,6.0,1.0,0.8,1.3
Chengjiao,Anhui,China,32.35,118.25,Asia/Shanghai,1699737595,2023-11-12 5:19,1699737300,2023-11-12 05:15,6.9,44.5,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,10.1,16.2,357,N,1034.0,30.52,0.0,0.0,77,100,4.0,39.1,10.0,6.0,1.0,13.6,21.9
Chengjiao,Anhui,China,32.35,118.25,Asia/Shanghai,1699737596,2023-11-12 5:19,1699737300,2023-11-12 05:15,6.9,44.5,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,10.1,16.2,357,N,1034.0,30.52,0.0,0.0,77,100,4.0,39.1,10.0,6.0,1.0,13.6,21.9
Chengxiang,Jiangsu,China,33.68,118.65,Asia/Shanghai,1699737596,2023-11-12 5:19,1699737300,2023-11-12 05:15,3.3,38.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,353,N,1034.0,30.54,0.0,0.0,71,3,-0.1,31.8,10.0,6.0,1.0,14.2,22.8
Chenlu,Shaanxi,China,35.04,109.13,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,-1.4,29.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,351,N,1040.0,30.72,0.0,0.0,39,22,-5.3,22.4,10.0,6.0,1.0,13.5,21.8
Chenzhou,Hunan,China,25.8,113.03,Asia/Shanghai,1699737595,2023-11-12 5:19,1699737300,2023-11-12 05:15,6.9,44.3,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,5.8,9.4,343,NNW,1030.0,30.41,0.02,0.0,96,100,5.0,41.0,2.0,1.0,1.0,6.7,10.8
Chifeng,Nei Mongol,China,42.27,118.96,Asia/Shanghai,1699737596,2023-11-12 5:19,1699737300,2023-11-12 05:15,-10.8,12.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,270,W,1037.0,30.63,0.0,0.0,80,17,-15.1,4.8,10.0,6.0,1.0,9.2,14.8
Chiniot,Punjab,Pakistan,31.72,72.98,Asia/Karachi,1699737596,2023-11-12 2:19,1699737300,2023-11-12 02:15,18.5,65.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,315,NW,1018.0,30.07,0.0,0.0,53,0,18.5,65.3,10.0,6.0,1.0,6.6,10.6
Chishui,Shaanxi,China,34.49,109.64,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,2.5,36.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.0,6.5,102,ESE,1039.0,30.69,0.0,0.0,77,33,0.6,33.1,10.0,6.0,1.0,8.5,13.6
Chizhou,Anhui,China,30.66,117.48,Asia/Shanghai,1699737596,2023-11-12 5:19,1699737300,2023-11-12 05:15,8.5,47.2,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.3,13.3,9,N,1033.0,30.5,0.12,0.0,90,100,6.3,43.3,10.0,6.0,1.0,12.0,19.4
Chongqing,Chongqing,China,29.56,106.55,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,14.0,57.2,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,11.9,19.1,10,N,1024.0,30.24,0.0,0.0,88,100,13.1,55.6,10.0,6.0,1.0,10.1,16.2
Chongshan,Jilin,China,42.1,128.98,Asia/Pyongyang,1699737598,2023-11-12 6:19,1699737300,2023-11-12 06:15,-11.6,11.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,281,WNW,1031.0,30.45,0.0,0.0,72,9,-11.6,11.0,10.0,6.0,1.0,2.5,4.0
Chongzuo,Guangxi,China,22.41,107.36,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,20.9,69.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,4.7,7.6,54,NE,1017.0,30.04,0.0,0.0,96,94,20.9,69.7,2.0,1.0,1.0,7.8,12.5
Chuimatan,Gansu,China,35.73,102.87,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,-4.6,23.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,345,NNW,1037.0,30.62,0.0,0.0,48,13,-4.6,23.8,10.0,6.0,1.0,3.0,4.8
Chumpak,Xinjiang,China,41.82,84.12,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,5.0,41.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.7,10.8,49,NE,1031.0,30.44,0.0,0.0,56,6,2.5,36.4,10.0,6.0,1.0,11.9,19.1
Chuqung,Qinghai,China,33.37,97.13,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,-5.9,21.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,2.2,3.6,271,W,1021.0,30.14,0.0,0.0,80,35,-5.9,21.3,10.0,6.0,1.0,3.2,5.1
Chuxiong,Yunnan,China,25.04,101.55,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,8.7,47.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,322,NW,1019.0,30.1,0.0,0.0,87,11,8.7,47.6,10.0,6.0,1.0,3.8,6.0
Chuzhou,Anhui,China,32.32,118.3,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,8.0,46.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,2.2,3.6,357,N,1032.0,30.47,0.0,0.0,100,50,5.3,41.5,5.0,3.0,1.0,13.6,21.9
Cishan,Hebei,China,36.58,114.11,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,-0.3,31.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,273,W,1036.0,30.6,0.0,0.0,74,0,-0.3,31.4,10.0,6.0,1.0,2.8,4.4
Ciying,Shanxi,China,35.5,112.24,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,-1.2,29.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,318,NW,1037.0,30.62,0.0,0.0,35,0,-5.1,22.8,10.0,6.0,1.0,14.6,23.4
Cuierzhuang,Hebei,China,38.28,116.53,Asia/Shanghai,1699737598,2023-11-12 5:19,1699737300,2023-11-12 05:15,-1.1,30.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,7,N,1036.0,30.6,0.0,0.0,41,0,-4.2,24.5,10.0,6.0,1.0,11.0,17.7
Cuihua,Yunnan,China,25.63,102.58,Asia/Shanghai,1699737598,2023-11-12 5:19,1699737300,2023-11-12 05:15,7.2,44.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,47,NE,1020.0,30.12,0.0,0.0,90,23,7.2,44.9,10.0,6.0,1.0,3.8,6.0
Daan,Chongqing,China,29.38,106.02,Asia/Shanghai,1699737599,2023-11-12 5:19,1699737300,2023-11-12 05:15,14.0,57.2,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,11.9,19.1,10,N,1024.0,30.24,0.02,0.0,88,100,13.3,55.9,10.0,6.0,1.0,9.8,15.8
Dabutou,Shanxi,China,36.07,112.87,Asia/Shanghai,1699737598,2023-11-12 5:19,1699737300,2023-11-12 05:15,-2.4,27.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,351,N,1037.0,30.63,0.0,0.0,30,0,-5.3,22.6,10.0,6.0,1.0,8.2,13.2
Dacaozhuang,Hebei,China,37.55,114.93,Asia/Shanghai,1699737597,2023-11-12 5:19,1699737300,2023-11-12 05:15,0.7,33.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,257,WSW,1036.0,30.6,0.0,0.0,71,0,0.7,33.2,10.0,6.0,1.0,3.2,5.1
Dacun,Sichuan,China,28.05,106.12,Asia/Shanghai,1699737555,2023-11-12 5:19,1699737300,2023-11-12 05:15,13.5,56.3,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.3,6.8,139,SE,1024.0,30.23,0.29,0.01,88,100,13.3,56.0,2.0,1.0,1.0,4.9,7.9
Dadukou,Sichuan,China,28.74,105.23,Asia/Shanghai,1699737598,2023-11-12 5:19,1699737300,2023-11-12 05:15,15.2,59.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,11.4,18.4,334,NNW,1022.0,30.19,1.26,0.05,91,100,15.2,59.4,9.0,5.0,1.0,13.8,22.2
Daheba,Qinghai,China,35.83,99.98,Asia/Shanghai,1699737599,2023-11-12 5:19,1699737300,2023-11-12 05:15,-2.7,27.1,0,Patchy light snow,//cdn.weatherapi.com/weather/64x64/night/323.png,3.8,6.1,21,NNE,1021.0,30.16,0.02,0.0,47,78,-5.2,22.6,10.0,6.0,1.0,6.0,9.6
Daiyue,Shanxi,China,39.51,112.83,Asia/Shanghai,1699737598,2023-11-12 5:19,1699737300,2023-11-12 05:15,-7.2,19.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.6,12.2,287,WNW,1041.0,30.75,0.0,0.0,29,0,-12.6,9.4,10.0,6.0,1.0,12.2,19.7
Dalachi,Gansu,China,36.64,105.01,Asia/Shanghai,1699737598,2023-11-12 5:19,1699737300,2023-11-12 05:15,-1.9,28.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,60,ENE,1039.0,30.69,0.0,0.0,36,2,-1.9,28.7,10.0,6.0,1.0,1.3,2.0
Dalian,Liaoning,China,38.91,121.6,Asia/Shanghai,1699737599,2023-11-12 5:19,1699737300,2023-11-12 05:15,-3.0,26.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.3,6.8,100,E,1033.0,30.5,0.05,0.0,63,25,-9.2,15.5,10.0,6.0,1.0,16.2,26.1
Dalian,Liaoning,China,38.91,121.6,Asia/Shanghai,1699737599,2023-11-12 5:19,1699737300,2023-11-12 05:15,-3.0,26.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.3,6.8,100,E,1033.0,30.5,0.05,0.0,63,25,-9.2,15.5,10.0,6.0,1.0,16.2,26.1
Dalian,Liaoning,China,38.91,121.6,Asia/Shanghai,1699737600,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.0,26.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.3,6.8,100,E,1033.0,30.5,0.05,0.0,63,25,-9.2,15.5,10.0,6.0,1.0,16.2,26.1
Dalupo,Hainan,China,19.2,110.09,Asia/Shanghai,1699737599,2023-11-12 5:19,1699737300,2023-11-12 05:15,22.0,71.5,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,2.2,3.6,89,E,1016.0,30.01,0.0,0.0,98,100,22.0,71.5,0.0,0.0,1.0,2.9,4.7
Damascus,Dimashq,Syria,33.5,36.3,Asia/Damascus,1699737599,2023-11-12 0:19,1699737300,2023-11-12 00:15,13.0,55.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,2.2,3.6,10,N,1022.0,30.18,0.0,0.0,58,25,13.5,56.2,10.0,6.0,1.0,5.2,8.3
Damaishan,Guangdong,China,24.5,112.29,Asia/Shanghai,1699737556,2023-11-12 5:19,1699737300,2023-11-12 05:15,10.3,50.5,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.0,9.7,5,N,1026.0,30.31,0.04,0.0,90,100,9.0,48.2,10.0,6.0,1.0,7.0,11.2
Dandong,Liaoning,China,40.13,124.39,Asia/Pyongyang,1699737600,2023-11-12 6:20,1699737300,2023-11-12 06:15,-5.2,22.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.4,11.9,343,NNW,1031.0,30.46,0.0,0.0,56,9,-10.1,13.9,10.0,6.0,1.0,11.5,18.5
Dangcheng,Fujian,China,27.19,118.67,Asia/Shanghai,1699737600,2023-11-12 5:20,1699737300,2023-11-12 05:15,10.9,51.7,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,2.2,3.6,11,NNE,1025.0,30.26,0.01,0.0,98,100,11.4,52.6,0.0,0.0,1.0,3.5,5.7
Dangyang,Fujian,China,27.26,118.62,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,12.2,53.9,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.1,5.0,356,N,1025.0,30.28,0.0,0.0,97,100,12.2,54.0,0.0,0.0,1.0,4.9,8.0
Danjiangkou,Hubei,China,32.54,111.51,Asia/Shanghai,1699737557,2023-11-12 5:19,1699737300,2023-11-12 05:15,4.4,40.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,292,WNW,1036.0,30.6,0.0,0.0,89,25,3.7,38.7,10.0,6.0,1.0,4.6,7.3
Danyang,Fujian,China,26.35,119.48,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,17.0,62.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,6.9,11.2,360,N,1023.0,30.21,0.0,0.0,88,100,17.0,62.6,10.0,6.0,1.0,4.7,7.5
Danzao,Guangdong,China,23.04,112.91,Asia/Shanghai,1699737557,2023-11-12 5:19,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,13.6,22.0,360,N,1020.0,30.12,0.45,0.02,83,75,21.0,69.8,10.0,6.0,1.0,12.6,20.3
Daping,Fujian,China,24.9,117.97,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,50,NE,1021.0,30.15,0.0,0.0,73,75,21.0,69.8,10.0,6.0,1.0,1.5,2.3
Daqing,Heilongjiang,China,46.58,125.0,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,-13.9,7.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.9,7.9,277,W,1032.0,30.47,0.0,0.0,86,11,-19.0,-2.3,10.0,6.0,1.0,10.3,16.6
Dashiqiao,Liaoning,China,40.63,122.51,Asia/Shanghai,1699737600,2023-11-12 5:20,1699737300,2023-11-12 05:15,-5.5,22.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,4,N,1034.0,30.53,0.0,0.0,67,23,-8.6,16.6,10.0,6.0,1.0,5.8,9.3
Datang,Zhejiang,China,29.12,120.68,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,9.7,49.5,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,5.1,8.3,323,NW,1028.0,30.35,0.32,0.01,97,100,8.6,47.5,2.0,1.0,1.0,9.7,15.6
Datang,Zhejiang,China,29.12,120.68,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,9.7,49.5,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,5.1,8.3,323,NW,1028.0,30.35,0.32,0.01,97,100,8.6,47.5,2.0,1.0,1.0,9.7,15.6
Daxiang,Jiangsu,China,32.58,119.25,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,7.6,45.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,11.9,19.1,349,N,1033.0,30.5,0.0,0.0,77,100,4.4,39.9,10.0,6.0,1.0,16.0,25.7
Daxing,Beijing,China,39.72,116.33,Asia/Shanghai,1699737558,2023-11-12 5:19,1699737300,2023-11-12 05:15,1.0,33.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,16.1,25.9,320,NW,1036.0,30.59,0.0,0.0,25,0,-2.3,27.8,10.0,6.0,1.0,11.2,18.0
Daxincun,Jiangsu,China,33.19,119.55,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,5.3,41.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.8,15.8,344,NNW,1033.0,30.52,0.0,0.0,63,9,2.0,35.5,10.0,6.0,1.0,14.0,22.6
Dayan,Zhejiang,China,27.61,119.3,Asia/Shanghai,1699737602,2023-11-12 5:20,1699737300,2023-11-12 05:15,11.5,52.8,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.4,5.4,17,NNE,1025.0,30.28,0.02,0.0,97,100,11.4,52.5,0.0,0.0,1.0,4.4,7.1
Daye,Hubei,China,30.08,114.95,Asia/Shanghai,1699737602,2023-11-12 5:20,1699737300,2023-11-12 05:15,8.6,47.4,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.0,9.7,330,NNW,1032.0,30.48,0.04,0.0,89,100,7.0,44.5,10.0,6.0,1.0,7.5,12.1
Dayin,Zhejiang,China,29.94,121.36,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,13.0,55.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,9.4,15.1,340,NNW,1028.0,30.36,0.75,0.03,94,100,11.4,52.4,6.0,3.0,1.0,15.3,24.7
Daying,Liaoning,China,39.87,123.08,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.5,25.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.1,13.0,326,NNW,1032.0,30.48,0.0,0.0,56,6,-8.2,17.2,10.0,6.0,1.0,11.3,18.1
Daying,Liaoning,China,39.87,123.08,Asia/Shanghai,1699737601,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.5,25.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.1,13.0,326,NNW,1032.0,30.48,0.0,0.0,56,6,-8.2,17.2,10.0,6.0,1.0,11.3,18.1
Dayong,Hunan,China,29.13,110.48,Asia/Shanghai,1699737602,2023-11-12 5:20,1699737300,2023-11-12 05:15,4.5,40.1,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,5.8,9.4,55,NE,1032.0,30.49,0.0,0.0,93,100,2.2,36.0,10.0,6.0,1.0,7.6,12.2
Dazhangzi,Hebei,China,40.47,119.32,Asia/Shanghai,1699737602,2023-11-12 5:20,1699737300,2023-11-12 05:15,-8.4,16.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.5,7.2,347,NNW,1036.0,30.58,0.0,0.0,45,46,-12.3,9.9,10.0,6.0,1.0,9.4,15.1
Dazhou,Hunan,China,26.86,113.25,Asia/Shanghai,1699737603,2023-11-12 5:20,1699737300,2023-11-12 05:15,7.3,45.2,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,4.3,6.8,328,NNW,1030.0,30.41,0.85,0.03,93,100,6.2,43.1,9.0,5.0,1.0,5.5,8.8
Dazhuang,Shanxi,China,37.13,110.63,Asia/Shanghai,1699737602,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.4,26.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,330,NNW,1042.0,30.77,0.0,0.0,25,0,-7.6,18.2,10.0,6.0,1.0,11.1,17.9
